run,random_seed,year,Anchor Handling Tug,Cable Laying Vessel,Crew Transfer Vessel 1,Crew Transfer Vessel 2,Crew Transfer Vessel 3,Diving Support Vessel,Tugboat 1,Tugboat 2
23,23,2007,3870953.6663194443,4370173.708789352,1168588.361715087,1168592.5790957154,1168588.3621586862,1605350.9556615811,6215196.852156961,5186665.946013391
23,23,2008,2839376.18125,14161341.76179861,1171792.7945398006,1171796.2795511456,1171795.7773289562,1116598.3709707528,6046662.187817596,5350572.562897694
23,23,2009,4038197.695486111,14174793.208287036,1168587.47275669,1168590.5454759842,1168593.8750868326,1375385.668451551,5928935.388496601,6106505.319235035
23,23,2010,3273257.242013889,5925974.876326389,1168593.4487214014,1168601.1142544576,1168602.922159073,1524015.4016786753,6838673.542159784,5931526.186521682
23,23,2011,950722.1702546297,12567539.350747684,1168589.7438436213,1168590.426801277,1168594.237644785,1462300.916829233,6053995.502586451,5823432.783872759
23,23,2012,1871481.5185659134,6224446.82099269,1171792.7446013999,1171797.6866926386,1171797.9568321733,1539514.895615457,8634452.02165916,9124925.710580243
23,23,2013,2414162.795983419,4172460.6134953704,1168580.4726059225,1168584.34744981,1168582.4068066974,1249080.773235012,6727645.998659686,5527125.119209708
23,23,2014,3787768.9573195274,10918155.864270832,1168585.2989485636,1168591.8266054986,1168591.681729517,1774407.3725736425,7763101.811962887,5951282.149373617
23,23,2015,6072385.023947835,5980807.873798611,1168607.384714372,1168606.8199822393,1168609.438092006,2441746.44740911,7206124.42279352,6883044.468060106
23,23,2016,3418142.86408371,22543223.06410648,1171801.5486837826,1171807.7927073073,1171806.4388547807,2227478.419476185,8599974.245389683,9416150.046530211
23,23,2017,2779556.9221064816,16268318.301032435,1168587.7809231696,1168592.249220311,1168593.8884098493,1353708.0272652188,6668793.39098729,7175946.462461048
23,23,2018,3264176.7699074075,6831263.645069445,1168580.234975685,1168583.9864256124,1168580.935068663,1756903.7144880628,4929455.6936642965,4054238.7528689466
23,23,2019,3541606.0782407406,18820156.32462037,1168587.1683604885,1168595.3714604313,1168594.303055441,1720494.6710602434,5205017.6655533295,5214388.623108682
24,24,1999,2956328.0930555556,9033845.19563889,1165378.0565010544,1165379.019225222,1165379.1606493052,0.0,7686007.961481741,6708247.072570254
24,24,2000,1887268.074189815,10489895.192453703,1171785.3701003096,1171789.8611617004,1171789.6984342504,0.0,6744795.556538529,5999188.23290048
24,24,2001,5510363.402351608,21219945.73873148,1168610.357344173,1168611.2455247852,1168610.8065335879,3583130.0343594644,9309204.510792144,10618630.820608776
24,24,2002,1112890.8024305555,29387069.552333776,1168594.362548694,1168601.2135140847,1168600.0956309685,438485.5981515908,8281277.903285349,8399183.79292233
24,24,2003,769937.1895833333,4578052.848513889,1168592.9209337733,1168592.6253988831,1168594.0296194628,1540257.8477174083,6843876.317577431,6498583.567799819
24,24,2004,1235057.932175926,14938415.510090506,1171790.1532851711,1171792.6124566116,1171790.673414754,1921735.5577349912,3872084.1730716303,4145371.25920509
24,24,2005,3809965.9626846802,5645060.439368055,1168589.092618354,1168590.0158960458,1168590.1166598657,1616597.8103202714,5381336.153692115,5054994.18489928
24,24,2006,1269861.0758101852,5880738.170760544,1168594.2870035649,1168594.7715248135,1168596.0973145694,1250024.151586196,6019988.368658596,6432279.658532157
24,24,2007,841954.1828703705,0.0,1168589.4463688761,1168588.5727989154,1168589.7731905961,1297889.354548104,4418720.032643895,4574359.731210687
24,24,2008,936595.8712962962,6058055.2965254625,1171791.723447552,1171795.7651327027,1171798.6276907416,1126016.597521073,6627407.737318634,6077335.334867018
24,24,2009,1968345.3773148148,5263565.805,1168581.84664128,1168589.4445636088,1168593.6657127785,1402209.5862803566,6124073.286975949,5969505.8166601965
24,24,2010,2005412.189699074,24950605.899554446,1168599.3063048744,1168604.4394224277,1168604.2470716967,1509149.6036936035,3023286.4014636287,3464730.7015752946
24,24,2011,3780384.317824074,15677505.963131944,1168592.9137677562,1168592.8655873586,1168594.2615562992,1738826.9284717874,4068803.4736862085,5424029.438035119
24,24,2012,2192465.209375,30476855.58375219,1171796.432027213,1171797.292533014,1171798.7560592627,1811033.4902743606,5223598.602563973,4423033.886434306
24,24,2013,0.0,0.0,1168583.986691437,1168582.6908103842,1168587.43078714,1502132.3029070697,6510686.238624942,5615678.093815282
24,24,2014,5297309.6113801785,0.0,1168587.3010266772,1168592.2590824058,1168590.408103847,1500323.8840855,4902014.560142032,4906822.2651841305
24,24,2015,2826490.0967592592,16560930.199743055,1168607.071912076,1168607.0972703146,1168608.2266052687,2729988.237068743,7973753.900420241,8019316.811564524
24,24,2016,2706659.5986111113,15009304.870335648,1171804.2492968342,1171806.0686630553,1171806.0403184292,2278562.8294349215,7366766.063206175,6728752.5520108435
24,24,2017,2024465.690998889,9526714.38746746,1168584.0558780006,1168591.5242561528,1168589.608575219,1768772.4510118358,7259392.3390378505,6661963.307044977
24,24,2018,2541725.8708333336,9075140.215217592,1168582.6480071212,1168582.91548951,1168581.4495172608,1341235.65156222,5373319.441498428,6412784.893298737
24,24,2019,4490978.053877517,9103726.283590278,1168588.245592968,1168593.1384841895,1168592.6467928365,2118780.200538965,3867594.554063261,3741688.2532580784
25,25,1999,1817954.8130787036,17845254.436148148,1165377.7383191872,1165380.3510444236,1165379.7578962003,0.0,6622027.586130037,7841555.86717372
25,25,2000,874041.118287037,16922137.996015705,1171787.4828872408,1171794.6272672177,1171796.0697171353,0.0,7555867.995074383,5572068.687387833
25,25,2001,3458222.1835648147,25473221.101912037,1168612.1837277082,1168611.161033168,1168610.66047599,3758533.112824168,9703761.750896974,9302352.15652961
25,25,2002,3323982.8797453702,33974003.526373945,1168599.2948316438,1168600.3613999896,1168601.4527863655,423292.12100694445,6731487.817062398,7101919.130101527
25,25,2003,2561811.231712963,4669078.3040000005,1168592.1021899232,1168592.2103374968,1168594.3875342873,1494206.8159234282,7113271.236806886,7746470.842307188
25,25,2004,3685488.2461936665,6881264.840534722,1171791.6387557618,1171794.2842486077,1171794.6658475937,835410.7882452955,5052969.148922204,4350240.436991229
25,25,2005,4404872.150418957,8145086.716604167,1168583.4777632325,1168591.033338723,1168587.4006394811,1248225.3215311808,6848143.4462943375,6490242.737020172
25,25,2006,2856056.649651252,18223974.482881945,1168595.6994127925,1168595.860564869,1168600.0230097147,1744219.9931007468,5037596.650543185,4443541.028096508
25,25,2007,1234438.6418765371,16972066.23957737,1168592.4590906892,1168587.7597083251,1168592.9397719468,1137536.575552653,5820402.894476562,5182541.6604555985
25,25,2008,3238852.036918838,3658399.866525463,1171795.11787331,1171797.2527309512,1171793.3579208641,1941672.6161955951,4626834.778958165,4067346.4530115207
25,25,2009,948093.1857638889,0.0,1168586.4388815335,1168586.3113165605,1168588.2614209717,1265490.7155630088,5371344.085671944,5886630.2811766025
25,25,2010,0.0,18298737.616881944,1168599.4916355195,1168604.1682875452,1168604.2969876186,2196495.6308560385,3943190.855524574,3990840.8507739543
25,25,2011,1525738.672337963,13632967.045625,1168592.4437030093,1168594.1964162886,1168599.2352488125,1095925.6658568794,6556250.738484778,5788642.0789439045
25,25,2012,1834702.410300926,23069509.86121528,1171795.306084454,1171798.2055584304,1171797.816242034,1643378.9991054197,5214281.582903167,5565154.8921762025
25,25,2013,2028998.2011082605,13888646.097866748,1168588.559079505,1168586.3836761282,1168586.690031492,1596808.147302301,5039949.997449545,4829968.301591616
25,25,2014,4982233.826991103,8000549.8410583865,1168588.1002989782,1168589.6388220126,1168589.1147271555,1571613.167741174,3910726.921316458,3558653.1448812247
25,25,2015,1092814.8810185185,23275607.288248103,1168606.4567884204,1168609.5270707547,1168607.035163682,2816311.5409040297,7554358.29432029,8573260.217724629
25,25,2016,2687800.8645833335,18231336.756609604,1171803.3488571856,1171807.128186142,1171806.633956452,2243782.783392182,4432757.2067545755,5404067.919782136
25,25,2017,2006705.846412037,11885757.784848139,1168592.5382223274,1168598.4181927936,1168596.6187520819,1419118.0267651589,6223710.689141734,6280342.897951947
25,25,2018,1838210.645023148,3205338.1774745374,1168582.476404486,1168582.2983087304,1168583.3069645702,1992471.7188447341,6697769.747162657,7706370.28496932
25,25,2019,1661384.4819444444,9855050.560652778,1168588.8244632732,1168586.0617434173,1168590.3906028403,1287402.7433318766,4860982.657569465,5485676.87447558
26,26,1999,2005828.6278830196,10497096.94701136,1165377.9336919074,1165381.1030121988,1165381.0610196788,0.0,5482300.703973332,5765175.752165243
26,26,2000,3952537.983319464,9040625.349928241,1171786.539961589,1171787.4769966053,1171786.4781854472,0.0,5754711.351412751,6522629.122971789
26,26,2001,5543743.8687959695,5215995.862884259,1168610.6910190834,1168610.2814576358,1168611.8378442316,3088455.282676534,9205978.18644607,8441063.219405817
26,26,2002,4300010.899901341,9171005.846717592,1168597.419804522,1168602.053814422,1168603.1563882357,551579.4219869698,5773431.975651797,6581709.953232318
26,26,2003,3365218.6016992484,22163989.432420243,1168593.5567673985,1168595.9979714577,1168598.5636105766,1342455.7412879756,5153342.032898836,4639728.5707574105
26,26,2004,2491380.921296296,9905330.88968287,1171787.1377804931,1171792.4574147207,1171789.3603965705,865645.052536252,6087248.280330757,4639008.885530279
26,26,2005,1852504.3784722222,13982528.800178241,1168586.7217215276,1168590.9860419726,1168592.3082096663,1576477.7730469892,2487431.946855189,2554743.9585051234
26,26,2006,2551753.2734692777,28649247.32870545,1168596.8308268765,1168598.900855242,1168600.7269758347,1385717.8352916948,5507840.253325133,6166220.814563625
26,26,2007,1931758.749537037,23519988.65108087,1168589.4007040854,1168592.681925613,1168591.0151002775,1942785.91737621,4013422.7320550005,4446493.861086487
26,26,2008,2736085.1145833335,19033824.694479167,1171787.2428784533,1171791.3062001136,1171794.114201239,1090007.848138101,5352345.609988699,5458903.0378168365
26,26,2009,3550913.595023148,15557699.045777777,1168584.7912568701,1168587.7263784418,1168586.2164483508,1277838.5565820185,5423164.841639928,5170634.868599584
26,26,2010,1852837.0559027777,11308127.785002315,1168595.6379470553,1168598.5065352432,1168600.8849390717,1812845.8597119576,4622983.241650197,5026782.410495669
26,26,2011,0.0,22614491.445875,1168593.2830460821,1168595.738002499,1168594.580252852,1290667.4155246066,5744851.24566464,6580223.519986591
26,26,2012,896472.5186342592,11185410.685709946,1171797.0496359454,1171796.9891617813,1171799.344141868,1766000.4551538639,5369123.882403923,5859053.123793516
26,26,2013,1857340.2547453705,2490965.6017222223,1168579.5577512574,1168587.8973942338,1168584.9646574222,1524991.3161676063,5985404.919344205,5528733.614555695
26,26,2014,1702483.951388889,4392409.488562499,1168587.8601483668,1168584.7230996045,1168588.4105946813,1262346.4310585267,4474541.275436628,4898702.513070728
26,26,2015,3929094.1974537037,11904862.311199075,1168608.490856683,1168607.5765450292,1168609.0502126438,2112287.4718534066,5982418.963148423,5989748.522189963
26,26,2016,5280380.458191998,10842664.191666666,1171803.7778452686,1171807.1045327052,1171805.905978875,2619902.680816673,4657968.055210253,5718784.04055466
26,26,2017,3302939.1694444446,7084976.516136574,1168591.7384796625,1168598.281093431,1168598.1140172007,1149121.0643829638,4489736.007891833,4310025.760490082
26,26,2018,838408.6917824075,20190124.36519942,1168580.5727211125,1168588.8481518459,1168582.5838980651,1983722.646929805,6580315.25460172,6583285.216221736
26,26,2019,1911919.515625,13842697.080431025,1168591.9947717765,1168594.3662339817,1168590.0435544446,1174638.1907565186,4024506.447094876,4497155.953038381
27,27,1999,3845280.910362519,21501186.761960648,1165375.5864069478,1165377.6427599653,1165382.5455798148,0.0,7831772.532063995,7375758.88683512
27,27,2000,4022179.690099411,2947686.7318078703,1171789.4390559124,1171790.74823977,1171792.027390206,0.0,3847903.3048560335,3993242.885380944
27,27,2001,5528194.598726852,0.0,1168611.1945548796,1168610.0624849354,1168609.3368342128,4094658.3437938606,7990190.470564211,10621280.067592151
27,27,2002,2364344.019538383,8630561.612156546,1168596.1061869953,1168603.1955646046,1168602.9073651952,255818.03961805557,7141734.14548209,6775266.891606979
27,27,2003,5332270.5876157405,8682170.4,1168594.1784332434,1168599.4070708733,1168599.427375039,2058774.0980710534,5719072.939504497,6008436.458890058
27,27,2004,3043320.157175926,20721262.459847223,1171788.8928490302,1171794.4682515708,1171792.0602260798,1202758.4868715152,7099485.093936451,6353237.398099697
27,27,2005,1465295.103039612,7137869.535333334,1168582.7696887625,1168584.898918821,1168584.2328462643,1469586.0928399793,5627266.834101413,6372265.353136307
27,27,2006,2552018.270601852,13023255.6,1168598.4566302167,1168603.4194931355,1168603.1150435072,2281846.925299834,4595998.408356365,5651177.952471638
27,27,2007,3065400.180784797,0.0,1168587.290307482,1168588.1371716182,1168585.628821403,1663511.7451716478,4841010.506213814,5912704.185565188
27,27,2008,892327.419212963,2699830.0829305556,1171792.3223905375,1171798.6230603561,1171797.916338684,1767986.8572859277,4838932.239405347,4604863.251951471
27,27,2009,2074366.4747685185,10878608.220807869,1168588.256179911,1168591.5727098018,1168591.5594436582,1776491.2088005468,5578231.5032333,5684596.792015212
27,27,2010,2572163.4450231483,25699231.93820153,1168598.3530527132,1168603.5367604902,1168600.6108962991,1978265.7933416874,4313091.2356959805,4421032.92028834
27,27,2011,2327337.871412037,8288185.830629241,1168594.8113101765,1168597.0326310857,1168595.3418608904,1678824.675384913,6959737.981540214,7556279.033798336
27,27,2012,5414318.544444445,20148917.035974678,1171788.1146139312,1171795.1370004646,1171791.8638627944,1243694.7319638554,4399980.589169279,3660334.6304875393
27,27,2013,1505310.5341955489,14832730.559905093,1168581.8611798564,1168585.542107513,1168588.8362331146,1619789.6969663661,4337441.404879351,4661961.420362484
27,27,2014,1964996.6875,11295008.507456018,1168588.7227405608,1168589.8512582297,1168588.6364166248,1484589.8366114201,8248523.524880604,8136852.296780031
27,27,2015,4198796.40988847,23424930.629293982,1168609.8806287872,1168608.3908031357,1168607.0299574048,2545318.9464640166,8285615.468939737,7894416.104535185
27,27,2016,1099222.0993055555,27957400.491642125,1171803.1381720474,1171807.0730654972,1171807.3958706607,2504893.4654583056,6482322.7912497325,7275472.749565475
27,27,2017,3055237.811111111,9701351.245858796,1168593.9445110003,1168597.4129808762,1168594.9709844333,1239452.0564414235,4729714.487799217,4462647.787827938
27,27,2018,1831325.2303240742,3461250.621032407,1168580.128228395,1168584.022570399,1168584.6684373394,2172973.5210368056,4537115.261426258,3951225.1673521656
27,27,2019,3886693.3850694443,23893204.866006374,1168584.7660979899,1168588.1638187459,1168588.2885637702,1598956.6567669387,6864306.017260224,6787764.032957562
28,28,1999,3215553.941087963,7154796.194703704,1165378.700786901,1165385.076830999,1165385.236333531,0.0,4184408.2517569778,4698437.630008731
28,28,2000,2120980.3246527775,0.0,1171788.8796991638,1171788.75910863,1171790.282827523,0.0,4854024.523543412,5739201.272204784
28,28,2001,2094227.8591435184,12673562.652671296,1168610.2796484595,1168611.5973161028,1168609.3646920202,3183794.705121911,9437381.354469536,8898165.362321114
28,28,2002,3579925.3461805554,2663601.337553241,1168598.7245479627,1168604.4284214748,1168603.2756779974,424695.5410590278,6510672.733858918,7101114.276371587
28,28,2003,3695598.3516030232,26077873.385213956,1168588.553793301,1168594.5715762775,1168590.7310680645,1414478.9285143442,3258735.446889125,3309808.245328865
28,28,2004,2400218.9774305555,10129469.55955787,1171788.8123264299,1171793.7793646036,1171791.8865568659,1071449.6404991518,5822887.864149674,6291196.033830042
28,28,2005,1814527.4307870371,5468477.754930555,1168588.950747818,1168589.5345013347,1168589.7577805147,1518925.8579018656,4472120.054997058,3771469.9088155725
28,28,2006,3643089.5126794153,13480379.315633103,1168593.6565191338,1168596.4048247037,1168596.502807999,1251153.9352810655,7450348.607293147,7018828.155697199
28,28,2007,821976.0046296297,21950709.68668675,1168583.5336239124,1168589.155653501,1168586.3617476788,1449834.0203967218,4626087.212223859,3984336.142414198
28,28,2008,3751469.433342265,11267642.252761574,1171789.2100509494,1171798.875061703,1171793.0445649396,1590700.0241278913,4846707.414286345,4914343.087059916
28,28,2009,3388536.7655092594,5059524.751791666,1168585.3773749338,1168591.265597047,1168589.4484318357,1358450.794801305,4976392.443570816,5087016.513406238
28,28,2010,1473083.7965277778,5701897.163357507,1168598.906865653,1168600.7659721954,1168601.6694957835,1513595.0455007532,4446834.674902587,4803550.27304911
28,28,2011,1672160.572800926,0.0,1168591.483386618,1168594.2773337085,1168594.8042935063,1820748.3304508405,3436228.605670547,4184231.280725284
28,28,2012,5016207.3046296295,20305102.228064816,1171796.23939474,1171797.5050237123,1171797.1757848077,1554441.5782245311,6026741.540177048,6747537.074198458
28,28,2013,1362207.7721064815,6235740.558543981,1168586.9614113944,1168587.4057491792,1168586.838720022,1394336.1492205877,5948173.015459453,6489311.400757761
28,28,2014,1934471.8895833334,22326914.483823717,1168586.6697550095,1168592.6836353752,1168588.4547278185,1706337.0209284758,5569998.689553482,6317695.237297108
28,28,2015,3161631.4722222225,15971612.252363425,1168609.0815676823,1168608.4951922465,1168609.1236088648,2165766.7027174607,8316886.880517632,7976971.167612158
28,28,2016,5752307.249102587,8672121.591666667,1171801.4260449267,1171805.7768821549,1171805.5838889019,2431567.543365332,6609676.618457367,6368365.021255488
28,28,2017,2530639.9261643635,6643998.519106481,1168591.1016510609,1168595.6289983513,1168594.535187497,981301.1274748767,5605004.368396974,5450575.653201229
28,28,2018,3438008.6011574073,15424904.043652777,1168583.3788195448,1168589.256323495,1168588.5078745163,2005797.4890803143,4156614.165714588,4250679.320710951
28,28,2019,0.0,4415477.086358796,1168589.3497519256,1168592.2180601326,1168590.5682969962,1547833.0208394513,4782542.120923598,5537138.553616311
29,29,1999,1958622.1391203704,18494168.633709267,1165378.4106594436,1165381.2191428333,1165383.9415504695,0.0,4679206.222424932,6223766.815435093
29,29,2000,2007974.9893518519,6244446.734430555,1171791.8178463462,1171792.025610987,1171792.64513391,0.0,4815097.691263282,4145643.945398903
29,29,2001,972022.730324074,43540271.024836764,1168611.5464995413,1168610.0073667138,1168609.0506192762,3572886.0078902664,9346463.06923181,8527771.205588436
29,29,2002,3795569.339236111,17999060.036919594,1168594.4119414473,1168602.8119426717,1168602.943665299,732619.4188541666,6469013.543194856,6816062.412768145
29,29,2003,2555682.251537925,21434771.912940796,1168593.9011823058,1168595.9787630744,1168597.2983013354,1787930.9883375207,6560287.962349152,5878743.569180667
29,29,2004,4388650.736974801,18488948.345919088,1171793.4613645105,1171793.591795247,1171793.2016898245,1597355.2241068606,5143859.712769798,5443332.836096277
29,29,2005,1071381.0746527778,19970831.41019213,1168589.1800025813,1168587.7911684164,1168587.9024001667,1885757.743704628,5550408.6381733315,6187115.393014353
29,29,2006,5851740.216208691,19113352.638430554,1168594.3207329495,1168594.91159149,1168599.8897951324,1706201.7858711511,7177269.080619129,6153581.162790309
29,29,2007,4351085.421180556,4997894.852016204,1168583.088539376,1168587.3499834863,1168587.0414765554,1495362.2943928228,5576616.952183125,5928987.380688427
29,29,2008,1436384.2900348417,9252278.375449074,1171796.2085860723,1171799.9786084204,1171798.3346236038,1724113.8646265506,5352648.956937711,4136587.178876631
29,29,2009,1175809.044546811,13914356.009643517,1168584.401066549,1168591.5227801425,1168588.3561856956,1744298.6408061287,3612883.41840201,3718221.865918593
29,29,2010,826022.4842592593,31127093.787921295,1168601.3243153722,1168602.3108805348,1168603.8160306325,1304006.5439308055,5426484.159458359,4371691.715051054
29,29,2011,3018676.8965911926,2954349.65,1168594.247245367,1168597.816674034,1168596.456853996,2124825.3418292115,4838945.861616583,4727558.039939756
29,29,2012,2288852.2489583334,9073459.831157407,1171795.5988267902,1171797.20172207,1171797.625155086,1587510.7389092117,3200825.9674292384,4945127.912879761
29,29,2013,829703.8515046296,2635442.3435347225,1168587.5964718496,1168589.8445024027,1168592.6465804575,1623555.0845928777,4952577.394913986,4759561.674177793
29,29,2014,1040979.8802083333,17366073.56410711,1168591.7657932092,1168590.0015698427,1168588.716073511,1577233.1227984517,4803696.4811075805,4585960.785978682
29,29,2015,6165591.84352243,36379383.48269931,1168606.9385348693,1168608.4594876517,1168608.5667577076,2302103.241655646,5811720.821239836,5839399.859886884
29,29,2016,4013816.265956619,6372887.252944444,1171800.1984271668,1171803.9726256034,1171804.2638216815,2137356.5835822327,5335771.119818973,5510269.164219019
29,29,2017,2147772.4730324075,15463011.357921297,1168587.2190707873,1168591.4289328987,1168590.9625611624,1163439.4383416227,5714581.403606649,5486029.920324707
29,29,2018,2093023.147800926,0.0,1168579.4852416778,1168583.7458459658,1168585.1880057424,1533800.8758685917,4826344.143767082,4545291.535671825
29,29,2019,2962996.9354637433,0.0,1168591.1456396615,1168588.3047108408,1168593.6744964456,1331173.32544658,6849823.984327727,6498222.017048862
30,30,1999,1961203.5511574075,5065975.528474537,1165376.2187164372,1165376.2368928092,1165377.4956936166,0.0,7447292.7028574385,8095104.78286347
30,30,2000,813687.997337963,14877056.969997685,1171790.5717420927,1171793.0807174447,1171797.1943621922,0.0,4585574.360542603,5499773.176577937
30,30,2001,0.0,29555092.297512077,1168610.4513152055,1168610.3282797502,1168610.7983194746,3328177.4029753944,6873711.5358465975,7482410.2355529
30,30,2002,2245843.938657407,14259231.111643517,1168597.132549701,1168603.2461715357,1168601.8346399155,527857.0536631944,5112042.073568496,6687083.398717645
30,30,2003,2465889.818951641,37143201.69706848,1168588.5755861348,1168594.6356992356,1168593.1670372388,1742166.616484993,5292645.130998243,5348184.555437941
30,30,2004,3441871.6637731483,8387011.777229167,1171788.8240347386,1171790.533872449,1171787.4132028627,831594.0082743474,4726644.182017653,4240280.939052002
30,30,2005,2867246.5726851854,13286558.962890709,1168589.713655623,1168592.2276680672,1168593.1480633307,1774226.9536943033,4998439.358837721,5077268.502036914
30,30,2006,1839305.5438657408,6266654.600847222,1168591.87264806,1168599.6156845274,1168594.8724212989,1601190.9619670568,5032595.507246074,5192115.618949151
30,30,2007,1947955.8607638888,9031185.052766204,1168586.9934243883,1168589.5125189319,1168592.29461709,1597603.3314371442,5551091.218899132,5648429.2719509825
30,30,2008,1583512.3328096569,10300251.848518517,1171791.7147077497,1171799.5689509036,1171799.3940685403,1185361.9004472776,3041979.760540573,3338166.101637607
30,30,2009,4843301.78773082,13564776.982661372,1168587.0417839387,1168588.2124372015,1168591.3132872651,1371308.4228204025,5796372.994225231,4986466.128684485
30,30,2010,2891598.4912463226,0.0,1168602.3056432614,1168604.9866454587,1168603.9053826,1496174.9482866065,5212242.031261412,6207169.243857912
30,30,2011,4901162.0737268515,3909000.3983449074,1168588.1134239824,1168591.6467597485,1168592.0173626787,1510873.2381455181,7512712.480777315,8221771.316866216
30,30,2012,3736249.22147256,8139143.963009259,1171794.3870699143,1171789.8453945068,1171792.7084868946,1447112.126231505,6580768.256392303,6702628.9729612535
30,30,2013,2112552.496412037,3029087.6619791663,1168582.4049069833,1168587.4961349813,1168587.3808042237,1601531.2403583566,4742360.963702502,5108516.798852386
30,30,2014,5374641.8918153355,5516809.731678241,1168592.435649742,1168595.270644146,1168589.33677878,1946499.6401874393,6159267.663477908,4745665.723262528
30,30,2015,2144343.1341435183,10095365.020608796,1168607.811022134,1168608.559618095,1168608.1060023217,2458868.8432386955,4292829.484259099,4989581.762471082
30,30,2016,2792256.7563657407,22171182.683578704,1171803.8227652467,1171805.5834175863,1171808.16082567,2667617.1902247355,6196737.06362713,5325836.111405912
30,30,2017,4761256.97815464,4182715.9806666663,1168589.446584943,1168588.693623103,1168589.7560590275,1513699.8139211866,6196159.3601231165,6280295.264366575
30,30,2018,1944628.8515046295,8469185.907375,1168582.7954339944,1168582.281204729,1168584.8723480941,1813911.181950903,5437677.138511703,5782571.771762505
30,30,2019,2548142.2788831815,482342.80000000005,1168587.3521094094,1168592.0114589497,1168594.2321809,1428023.2185135717,5783173.79021579,6342211.798017778
31,31,1999,2386542.958824026,4457428.069814814,1165377.081283143,1165380.0239865182,1165381.1665162144,0.0,4960736.1509466,5336373.368484155
31,31,2000,1294476.1375,0.0,1171791.9089939736,1171794.2530796744,1171794.5185426187,0.0,5242485.350398067,4765192.756765261
31,31,2001,4699898.161226852,0.0,1168611.9956462749,1168611.0575582916,1168611.2848665873,3636649.9538770765,8322787.220548928,8796870.83484145
31,31,2002,3883675.2368557677,3339752.154275463,1168597.52003006,1168601.9240864657,1168602.8524268582,581746.6890807711,5024182.960594037,5030564.899962961
31,31,2003,3372452.0966435187,4536942.0570879625,1168593.7346759655,1168597.293258491,1168594.3405700345,1588883.921051743,6094742.523109488,5841847.466107071
31,31,2004,3755470.732882054,12759284.570425926,1171789.715533005,1171794.2548876866,1171791.1790564205,1309750.8102207582,5722902.855379816,5904237.677552814
31,31,2005,1882341.0607946063,0.0,1168594.0441893048,1168588.237107413,1168587.59280556,1485101.2875406933,4175363.2700367672,4770645.90999479
31,31,2006,3954602.1236699433,9285389.198907407,1168597.9272526526,1168600.7700439666,1168600.5645819758,1414043.1390068172,4153823.572172037,4181036.928289077
31,31,2007,978198.9591435185,10143068.946835648,1168587.842271514,1168592.7786069342,1168589.173480235,1314952.7620705613,5121955.700560578,5141792.208371433
31,31,2008,1049557.1722222222,10970421.15508232,1171790.1496249817,1171797.1345673925,1171795.980209015,1307443.545128633,6490926.242736582,6190503.043311226
31,31,2009,0.0,0.0,1168585.7968243374,1168589.3880228552,1168588.5505885242,1254797.5972718182,5148044.755612723,4866391.967336839
31,31,2010,2038544.0565972223,18981478.891556356,1168600.9608634515,1168604.3550015776,1168604.1075520841,1840180.1762307016,6230606.704543415,5740698.2348484695
31,31,2011,2595295.265046296,12531196.160608796,1168591.2173540692,1168593.1826991553,1168592.195734667,1614247.6538258714,7684676.384927448,7599227.108596723
31,31,2012,1937316.9609953705,9830531.468319444,1171797.760857042,1171795.8226086025,1171796.5913046733,1956240.1733544283,4452344.388368026,3536039.169198108
31,31,2013,1029557.5167824074,14819735.905079685,1168581.9102190118,1168584.9370635424,1168586.951978273,1142234.6293579713,4133255.40012022,4662368.32442806
31,31,2014,1045120.1582175926,11764056.175763888,1168588.2502595477,1168589.7937067444,1168590.0241817,2129011.61974327,3643186.147147517,3750515.1283730827
31,31,2015,3691502.4635416665,11710236.433131944,1168605.9510002914,1168606.908920988,1168608.0787369239,2143167.9090139433,10107695.706286509,7875327.174885395
31,31,2016,5101325.423662938,24114828.77408333,1171802.1705736502,1171807.5875701052,1171806.9317092355,2701897.849941484,5101464.240176059,6601885.228596186
31,31,2017,811295.7003472223,18162718.053828806,1168589.8994720988,1168595.1792001808,1168592.8847368665,1256519.3214879602,4042748.238611214,5107707.603820471
31,31,2018,2581539.7878643037,8362403.362155093,1168587.1524888878,1168589.0943556877,1168589.4599827467,1664544.6935057687,5899591.228009821,6319481.100349473
31,31,2019,2890634.305707158,8022505.21161574,1168585.9451924223,1168593.1933897266,1168589.426024077,1716808.8208413909,5792596.772381388,5590720.6647656
32,32,1999,1791515.066087963,29023252.171805102,1165377.9929671169,1165377.523721009,1165380.6864354955,0.0,8013338.750881142,6793396.91521944
32,32,2000,3666053.7029206296,18662584.075041786,1171786.0711411524,1171787.4753374723,1171793.205543406,0.0,5488746.412049459,6655394.401002645
32,32,2001,5591060.601772894,22659119.32021759,1168609.9364982252,1168611.0545523716,1168611.4956910985,3742327.991982166,5304665.249993504,4984066.638418182
32,32,2002,3312016.8938090233,27092473.759755865,1168598.0419606597,1168602.9369106388,1168603.504512014,410838.1465625,4686808.41033383,5259415.736544625
32,32,2003,816730.3083333333,10732071.473287037,1168593.3941537542,1168594.701940132,1168595.3477004129,1639455.758063118,5098978.620938296,4627197.117987673
32,32,2004,2334491.371370772,3461560.459289352,1171793.0169365646,1171793.107337338,1171792.8182875488,1081022.9624146342,5331374.362670398,5200365.234219417
32,32,2005,806625.9436342593,9703364.228409436,1168591.4703949455,1168588.3180483517,1168589.5277525464,1915273.5116109897,6713231.397988363,6896677.720633371
