run,random_seed,year,Cable Laying Vessel,Crew Transfer Vessel 1,Crew Transfer Vessel 2,Crew Transfer Vessel 3,Heavy Lift Vessel
34,34,2020,18295918.367877316,1171787.7083928504,1171788.641415265,1171791.0354460862,34515902.777777776
35,35,2000,14281069.77017963,1168560.3108293803,1168560.9320188262,1168562.0678968232,44970645.98202324
35,35,2001,9940155.593229167,1168575.8817670536,1168573.0403139524,1168574.8430827972,46929878.25208878
35,35,2002,3788771.98930787,1168578.1178099816,1168581.642612892,1168582.6673394293,27418108.53781725
35,35,2003,6816799.018232271,1168578.406753977,1168580.237852079,1168583.6604415055,32904148.223292667
35,35,2004,8759655.496648576,1171784.0782021636,1171784.7078131645,1171785.949434323,40996782.40740741
35,35,2005,6270199.597120371,1168580.5177117789,1168578.4013120176,1168579.771407428,44857698.13384464
35,35,2006,8161206.993798303,1168576.6055589807,1168577.0523048,1168580.2486430227,16483236.111111112
35,35,2007,3588401.542476852,1168572.8522190258,1168578.7764977466,1168576.9989768418,33065634.259259257
35,35,2008,8623457.445976852,1173387.2238131647,1171778.4285980628,1173384.704260624,32715032.407407407
35,35,2009,4009756.4499004628,1166976.9382819436,1168581.0782864746,1166981.3752553435,35921292.3282453
35,35,2010,4009153.521400463,1168581.2819983473,1168582.1306367412,1168582.1550987058,33036175.99836903
35,35,2011,0.0,1168573.0550502236,1168574.3073503233,1168574.7664111583,24073046.296296295
35,35,2012,11950908.184050927,1171773.6245169176,1171774.4311329578,1172571.7135950872,62880249.628473945
35,35,2013,4352613.416226852,1168573.6084437727,1168577.235947428,1167775.001093701,36429000.0
35,35,2014,3229042.199798611,1168578.5602094824,1168575.885578421,1168580.3215463217,52949410.68315159
35,35,2015,3853910.597993055,1168580.551920883,1168577.893662003,1168579.1671088047,31390901.567409232
35,35,2016,2631274.8794120373,1171778.3988148586,1171785.7250182095,1171777.4354359435,59493827.77848788
35,35,2017,4331725.851571759,1168584.344040964,1168582.6874439302,1168584.121476464,8092748.896798236
35,35,2018,0.0,1168585.3515855265,1168586.5052180022,1168587.6488905502,31246391.946720365
35,35,2019,10869232.12436574,1168579.3233596503,1168578.564912257,1168581.0733764127,18025375.0
35,35,2020,14356986.591864225,1171791.3038652171,1171787.3647266834,1171788.0248621083,23987292.60542173
36,36,2000,2468241.3382106484,1168564.0719581845,1168560.7754205845,1168560.4948260807,8373902.777777778
36,36,2001,10385315.011060186,1168577.18626406,1168574.600659994,1168570.4287877798,8022296.296296297
36,36,2002,10168980.915657407,1168581.003842483,1168584.2048535948,1168586.6862017107,45457401.069503136
36,36,2003,10815225.36224537,1168581.529893889,1168582.042687656,1168584.7042381098,38912539.328239076
36,36,2004,10525040.402123343,1171775.5897935636,1171775.154687881,1171777.8451546973,8117583.333333333
36,36,2005,21643450.82749121,1168580.8568234611,1168581.9955955087,1168581.4767065148,22422962.962962963
36,36,2006,3453083.172925926,1168575.88951132,1168576.3815415506,1168575.7228519444,22736541.491202377
36,36,2007,10326716.044167204,1168573.8580378033,1168577.5440611045,1168579.3450224136,33718164.863733515
36,36,2008,13330805.875098392,1173381.594042268,1173380.296993569,1171776.1407115546,33034000.0
36,36,2009,6764902.43137037,1166979.5732242465,1166977.1253371339,1168570.52828271,16553060.185185185
36,36,2010,10374872.624400463,1168579.361177396,1168578.1132028922,1168577.0631659045,31003287.68291049
36,36,2011,17565262.601402022,1168574.4455885284,1168573.318615308,1168578.92241199,68738681.86148286
36,36,2012,6699133.262606006,1172575.7650647264,1172574.9847944698,1171777.3808798415,0.0
36,36,2013,8070144.937122685,1167910.142535948,1167775.4671211995,1168573.2184408878,36458822.875922695
36,36,2014,9780361.930329526,1168445.0706092764,1168578.754916382,1168581.104350062,20868246.960584514
36,36,2015,8495095.08486111,1168575.6189472522,1168577.8533242126,1168573.8976409975,33062583.333333332
36,36,2016,2446586.156252315,1171782.9830848603,1171787.7236510753,1171785.5852772214,11371268.518518519
36,36,2017,5059106.051444445,1168583.1391715275,1168581.9749761266,1168584.756402962,36050092.24504913
36,36,2018,0.0,1168587.0620592623,1168588.8851578592,1168588.8101319436,16133129.63204074
36,36,2019,0.0,1168580.9039113508,1168582.491965554,1168582.1373679854,45052244.03015429
36,36,2020,10550009.396972222,1171782.9605401128,1171782.648131251,1171784.0388832488,8385726.851851852
37,37,2000,16615964.173381945,1168561.9194747591,1168562.1655182797,1168562.6770900718,38016536.76837196
37,37,2001,6841052.859187501,1168577.7790159388,1168576.4421284192,1168575.7775517993,38114603.58500225
37,37,2002,9454050.250892058,1168578.2650153593,1168577.9446590277,1168575.2783262827,62704211.85922406
37,37,2003,2440721.560055556,1168578.6991312052,1168580.0306647934,1168577.740790051,17474941.204255037
37,37,2004,16911335.257023465,1171779.1145007447,1171780.5000965674,1171782.075389194,31612416.666666668
37,37,2005,4141560.5278703705,1168575.0840020177,1168576.489941806,1168580.090004755,48888881.96653703
37,37,2006,13509832.85617824,1168572.0538429825,1168575.2066749316,1168572.5946819189,38637313.24694449
37,37,2007,0.0,1168574.6562972865,1168575.3502488618,1168576.2320613381,25916287.834089518
37,37,2008,30083383.743940677,1173378.7787025596,1173380.4462568434,1173378.0892282603,28700668.982631266
37,37,2009,2690241.8449791665,1166978.007180651,1166978.573075956,1166975.8324336729,26800535.88610312
37,37,2010,16142000.962997684,1168589.9811708783,1168585.9591525565,1168586.659426285,34793975.263895564
37,37,2011,0.0,1168576.1506590494,1168572.9881397253,1168577.290490846,31081694.444444444
37,37,2012,2847341.006592592,1171777.6768229734,1171777.918366877,1171777.1608633199,26595416.623803694
37,37,2013,12145901.578064645,1168580.9380499825,1168575.9548199838,1168712.7736090806,33064023.14814815
37,37,2014,2517349.306268519,1168581.9674147787,1168581.659544732,1168446.3398571552,8242897.950337775
37,37,2015,9033979.17975,1168582.7782743976,1168585.4753665081,1168581.444789928,23561118.604831457
37,37,2016,9506842.8622923,1171780.9487082516,1171787.13575562,1171780.4969394319,17340101.85185185
37,37,2017,2690116.2348749996,1168580.3344246347,1168578.747873282,1168577.954217144,24568543.00590707
37,37,2018,15295037.152622685,1168586.9066023221,1168586.1786584011,1168586.0765539552,43968076.1268998
37,37,2019,9727911.227211278,1168583.4641904982,1168580.9545424238,1168583.2719070113,19380498.86690878
37,37,2020,7574869.879064814,1171787.6910387564,1171787.335990445,1171783.5740175054,16414157.407407407
38,38,2000,3052560.0034444444,1168561.831188831,1168562.3593056845,1168562.5473235198,27916490.740740743
38,38,2001,10420926.871259259,1168574.7047215956,1168570.7971912904,1168574.0336059916,19533261.32137431
38,38,2002,9711411.219534721,1168581.0963301528,1168580.6580986097,1168576.9946706651,20749088.206265915
38,38,2003,0.0,1168584.8193499134,1168583.5075623998,1168589.1066235532,33181564.814814813
38,38,2004,6426732.117597222,1171780.8572938025,1171776.9319156879,1171782.2184245547,28032504.412890617
38,38,2005,9249408.882402778,1168576.5144241787,1168577.5494326127,1168577.8541572005,26601413.66548036
38,38,2006,3747742.146615741,1168581.8686641075,1168580.2968219358,1168577.7660981326,54911711.768214256
38,38,2007,14574685.535912037,1168574.7954970493,1168575.2392702508,1168576.5949101066,38873063.788447976
38,38,2008,14974088.610927507,1173383.7007627022,1171783.441828887,1173383.8459631791,26868360.00610927
38,38,2009,7415713.503078704,1166974.0311649842,1168580.7541337705,1166976.1115491798,18793842.592592593
38,38,2010,4026705.4399560182,1168582.319387754,1168575.7699375197,1168583.234155931,16174180.555555556
38,38,2011,5615195.939268518,1168567.8834589275,1168573.9775328636,1168574.5362934778,31164643.51851852
38,38,2012,10057363.543638319,1172576.0142073524,1172574.231085289,1171773.5278782446,18458528.914731324
38,38,2013,12817308.064543981,1167780.3491515717,1167779.3834812555,1168577.0849885426,44454365.104549594
38,38,2014,16261162.995462984,1168579.9537088673,1168582.01410292,1168580.794184712,33252830.318796065
38,38,2015,25132256.52469826,1168571.1281692793,1168574.7953680723,1168571.8680296943,35591195.1326547
38,38,2016,2778143.795875,1171778.4639033498,1171781.7879687217,1171782.7570992676,12670435.185185185
38,38,2017,13341208.26967361,1168578.4288712265,1168579.2284203505,1168580.671858554,16343592.592592593
38,38,2018,5626057.0262754625,1168586.7647743875,1168588.0418168975,1168588.14376815,31228629.67544
38,38,2019,6881086.19505324,1168582.4421336015,1168578.8606910384,1168578.5588738248,39189751.192856774
38,38,2020,5419749.408520834,1171787.0368254043,1171784.1823345916,1171785.0457445348,16064597.222222222
39,39,2000,8799660.177237455,1168560.8937716787,1168561.8812032691,1168568.8568724128,16320277.777777778
39,39,2001,5431018.030532408,1168576.1658426246,1168573.3364970216,1168577.76092483,42838422.64517232
39,39,2002,2702046.403435185,1168582.4480876075,1168581.490339669,1168579.1965853143,40095608.023230635
39,39,2003,14324483.273795864,1168585.7048078924,1168583.2180549304,1168587.5083899666,40975569.298346445
39,39,2004,6903174.034037037,1171776.551118208,1171778.521905204,1171779.1414121483,41307629.62962963
39,39,2005,2523465.122673611,1168577.7815033582,1168576.5815706835,1168573.8416505563,0.0
39,39,2006,11610979.328819444,1168571.9003618762,1168575.9157115475,1168573.285490713,15414103.60880604
39,39,2007,9305776.508704497,1168579.7377425875,1168576.6179852367,1168577.2504301264,67778917.48533791
39,39,2008,7673825.519127314,1173383.4493545883,1171781.2355721998,1171782.72150267,44343855.253919385
39,39,2009,10022209.69594213,1166978.3611767767,1168574.5609201023,1168580.5931470417,36566338.47240672
39,39,2010,15526623.795373837,1168583.5381125973,1168588.383581495,1168585.0248602934,57339339.834684014
39,39,2011,9578370.579872685,1168575.3520705644,1168569.6256614588,1168572.219261454,40752472.222222224
39,39,2012,11029784.168175925,1172577.366291886,1171778.8306887308,1171779.5931280272,8175921.296296296
39,39,2013,7015659.277986111,1167772.9335408777,1168573.0854659239,1168569.4390946974,24490954.700100206
39,39,2014,12043702.607365254,1168579.1212454054,1168577.3035469996,1168578.3287877599,35611005.41336032
39,39,2015,0.0,1168577.4587959808,1168583.0848588184,1168578.8442574043,50159159.022830434
39,39,2016,4913758.412909722,1171785.9486030117,1171783.5233285823,1171784.4947862916,33770679.674138
39,39,2017,5836925.686479167,1168583.3196677517,1168586.6557513436,1168586.8672387335,44696172.76862614
39,39,2018,10401555.341601279,1168585.7884013527,1168584.1347982883,1168584.453243591,57637438.58382634
39,39,2019,0.0,1168582.920624438,1168582.2415932221,1168578.2110912504,21691025.28479255
39,39,2020,0.0,1171786.7606310158,1171788.3897972929,1171784.6757724257,27165155.47166515
40,40,2000,4311452.38075926,1168562.661860001,1168564.4194576691,1168565.1228231774,40883986.11111111
40,40,2001,15459181.645412035,1168574.786903467,1168576.7586583165,1168574.7364504708,59958609.076613404
40,40,2002,11609245.909381945,1168580.8904255717,1168578.5915139539,1168575.288257383,24313629.62962963
40,40,2003,22464562.60036666,1168586.0379427061,1168586.8327702442,1168587.016210175,43146459.04841094
40,40,2004,6190889.377349537,1171779.1793223312,1171781.843255793,1171776.344323187,56482685.18518519
40,40,2005,17478618.52464429,1168581.568762707,1168582.7689542624,1168582.3743638804,43100987.22548698
40,40,2006,7797308.625530093,1168573.535473995,1168575.7288420047,1168574.3157928793,31939602.19667484
40,40,2007,7018121.236027778,1168575.4310755853,1168577.5646696659,1168578.878171052,37975272.1548269
40,40,2008,0.0,1173380.7714765219,1171778.8435157605,1171774.8242637815,32888532.407407407
40,40,2009,11300030.31671888,1166977.108329579,1168582.6723111477,1168579.2221586665,31310995.37037037
40,40,2010,7890042.37843287,1168580.889389541,1168585.3291042873,1168581.128514344,24271576.807484247
40,40,2011,12841796.031352125,1168579.771710616,1168575.4848046473,1168574.9477830683,24467560.185185187
40,40,2012,2819849.1417939817,1171773.193050965,1172575.8626178256,1171774.5405127595,40331698.653877504
40,40,2013,2719489.4599004625,1168577.7282940934,1167776.294411589,1168709.3035199253,25053564.814814813
40,40,2014,6935126.453201389,1168584.9453538689,1168581.22421927,1168448.9988588553,33002999.074784175
40,40,2015,8530064.937861111,1168580.4183064061,1168578.8656071706,1168579.2632664943,31826328.629451584
40,40,2016,14231862.172227664,1171781.2336179805,1171781.4845883772,1171784.6401916738,51727657.79121883
40,40,2017,13103567.464664394,1168580.7565670498,1168579.1671906486,1168582.5620581752,8361597.222222222
40,40,2018,12077370.249206822,1168582.3364186904,1168583.2333636745,1168581.7102738498,24934221.7029691
40,40,2019,6198803.243460363,1168580.2883025128,1168583.4333701874,1168581.4991784876,17195882.93543337
40,40,2020,11371530.182914352,1171786.185163831,1171786.3106068757,1171785.7602855829,35085098.03809809
41,41,2000,14398577.465812964,1168557.6145373678,1168558.7631682216,1168560.3758255593,8123120.37037037
41,41,2001,5855965.386935186,1168580.3309920484,1168576.8995381768,1168576.4933192816,8072064.814814814
41,41,2002,16631432.189162103,1168577.0268177015,1168576.5622791452,1168579.415831501,16556361.11111111
41,41,2003,22503174.079711974,1168582.5636575199,1168584.2735040376,1168585.0248731326,40096214.1217377
41,41,2004,5044666.472136574,1171781.0408703806,1171786.8685471567,1171782.196583141,71236375.59839202
41,41,2005,2588201.779025463,1168577.6047912922,1168579.3843087428,1168578.0978994349,61481640.63698099
41,41,2006,18350511.388563715,1168578.5228183721,1168574.6185257134,1168574.5891011455,37119895.2485803
41,41,2007,0.0,1168578.895313833,1168574.8590077395,1168576.5924286463,46999589.75033331
41,41,2008,11162546.420442762,1173386.2024260594,1173386.7790681655,1173386.4429597629,31315787.037037037
41,41,2009,16184565.336808637,1166974.0002522217,1166974.827207511,1166979.0220048379,27161795.5710403
41,41,2010,11548711.898993673,1168582.0890845784,1168580.925125756,1168585.8844210377,59870941.58020668
41,41,2011,8964025.51707176,1168572.8210256426,1168571.5461209456,1168570.4089263915,28319523.104394324
41,41,2012,6422913.570430555,1171772.0823135765,1171776.0963660183,1172578.6784300262,17906860.871033687
41,41,2013,6517486.813525463,1168577.628120524,1168704.555365237,1167908.0343765304,35054842.86392075
41,41,2014,4781865.012199074,1168577.0138211076,1168445.0894251761,1168449.7414105928,47098166.364123404
41,41,2015,2744284.8944629626,1168583.5219019623,1168584.5699665507,1168581.4349566218,37801429.19998853
41,41,2016,13315083.35523846,1171775.476201049,1171783.857647836,1171779.6663302789,39505416.666666664
41,41,2017,8664741.300212963,1168581.0833722074,1168581.1489024314,1168582.6687966108,1600000.0
41,41,2018,10431355.30124074,1168587.1212493868,1168587.262384743,1168584.7285609946,35513363.42885962
41,41,2019,6612308.485493056,1168580.937576826,1168578.1904402778,1168575.0946451372,45486853.51506334
41,41,2020,6169351.4314884255,1171787.507950504,1171788.2877377705,1171787.557967644,36937449.074074075
42,42,2000,16650481.830006944,1168555.7908807187,1168562.678943981,1168559.5782113557,31020707.19519876
42,42,2001,3235850.267444445,1168574.5212825679,1168577.4533366063,1168575.6392569845,16297027.777777778
42,42,2002,2486393.393930556,1168579.8240701884,1168579.3113827307,1168580.3269597876,16245726.85185185
42,42,2003,0.0,1168583.875434652,1168588.2329064745,1168585.5423202806,42578393.789119326
42,42,2004,9860700.0875478,1171774.9492017177,1171778.5810032135,1171777.6825147134,47041585.4040296
42,42,2005,3257538.9454305554,1168577.9949854722,1168578.6168436145,1168580.069504124,51546396.49263109
42,42,2006,5916233.114914352,1168576.1189808901,1168574.5468823924,1168580.3937591556,29234120.37037037
42,42,2007,7504069.257997053,1168581.0081790593,1168582.2812728933,1168579.441271708,35863214.85483332
42,42,2008,5508765.102340277,1173380.3679834793,1171776.514624486,1173382.4894867092,34379053.58107852
42,42,2009,2874202.029534722,1166974.8857195978,1168574.8325545792,1166973.3459343452,32602702.710643467
42,42,2010,14237640.130405093,1168578.7064270037,1168579.1655420684,1168583.0719773828,25374745.37037037
42,42,2011,13895033.67248957,1168576.1091908747,1168574.721441646,1168575.237361331,40377152.777777776
42,42,2012,8337270.175979167,1171774.4221690136,1171777.8335889825,1171775.5229461086,43359966.92933495
42,42,2013,13580861.449562747,1168573.3095436434,1168569.5749498897,1168576.5349923722,56456060.18518519
42,42,2014,14773191.370530091,1168578.0225703572,1168582.8821444402,1168578.555495665,36483410.78054189
42,42,2015,0.0,1168581.7943120466,1168578.127013129,1168575.8716688738,45395017.34712973
42,42,2016,13749648.257373495,1171785.3551181792,1172855.6823041486,1171790.0223917807,19277988.202357717
42,42,2017,5348782.491002314,1168581.6719222448,1167517.3283783102,1168582.4676655398,24900046.296296295
42,42,2018,9712670.431273466,1168588.785080009,1168584.9808084262,1168587.8621470297,39383074.93856619
42,42,2019,9770520.826301923,1168582.0244955414,1168581.593834243,1168581.7308388904,45537969.84192284
42,42,2020,6777572.303877315,1171785.7967330257,1171784.538100986,1171784.9895210026,21923018.51851852
43,43,2000,7224950.833548611,1168562.315985489,1168565.6423212306,1168557.8231097257,18782865.21137705
43,43,2001,2555933.9389328705,1168572.3735382964,1168576.064397905,1168574.7151151898,35474695.05603033
43,43,2002,32075550.218636256,1168578.367674048,1168579.3226783709,1168575.9803764268,39780763.88888889
43,43,2003,6618879.289608796,1168587.5322854884,1168585.0033979476,1168582.5910063013,22358309.364674963
43,43,2004,2507791.773009259,1171778.8446878002,1171779.764984865,1171779.3959667427,47783716.0070533
43,43,2005,8661729.44904861,1168573.9335583958,1168576.450552453,1168574.3383313685,30351835.345650006
43,43,2006,3903903.4194513885,1168572.2062830513,1168576.0706205997,1168579.5602943744,27787296.402571365
43,43,2007,0.0,1168580.5745091438,1168579.5234317705,1168580.6472972517,9526902.777777778
43,43,2008,7593823.0481157405,1173379.3694215713,1173380.7576348064,1173381.65544532,44615810.85861352
43,43,2009,10999519.977480937,1166974.1007634979,1166975.2799168618,1166972.4989671733,28531972.222222224
43,43,2010,9791452.76924537,1168578.864974342,1168582.5517914044,1168577.4529390584,34647238.90471816
43,43,2011,0.0,1168574.4962982272,1168576.806125075,1168574.403011337,16604694.444444444
43,43,2012,9779450.025958333,1171772.2795724995,1172572.3007303763,1172568.7491739225,28961378.003116302
43,43,2013,2942229.670615741,1168576.450099845,1167777.575990867,1167777.5769688366,41384523.14814815
43,43,2014,12282926.394055555,1168577.9462749113,1168580.5577129277,1168579.6319292972,43780659.13746919
43,43,2015,4609603.315344907,1168577.4439516203,1168578.6487321733,1168578.0763413906,24885238.93493987
43,43,2016,10849495.53306872,1171784.8628772513,1171785.3370194354,1171785.703873083,16170356.481481481
43,43,2017,8945005.731828146,1168574.5108677226,1168575.1576045202,1168573.4654322485,16546138.88888889
43,43,2018,0.0,1168583.759394291,1168585.4237877938,1168583.795489225,10456925.574843958
43,43,2019,3514891.71818287,1168579.896468258,1168579.1354156279,1168578.534667142,65895467.70811603
43,43,2020,9039662.33912963,1171786.797793665,1171787.3127433376,1171785.5585178682,26404274.653615937
44,44,2000,4651713.4049328705,1168557.552156731,1168558.7744933781,1168563.455271882,32449444.60005641
44,44,2001,0.0,1168573.664472692,1168576.3576502674,1168575.4225934583,45157400.88155832
44,44,2002,10437892.609328704,1168576.995659595,1168577.8008360884,1168575.2013680371,39726296.951230355
44,44,2003,4102442.750097222,1168584.8729474433,1168583.4396185766,1168581.6490052948,25073364.220177583
44,44,2004,0.0,1171776.167115789,1171777.0553268853,1171782.2707495454,32601402.777777776
44,44,2005,4118325.4499351853,1168579.5880294724,1168577.9959046713,1168583.1914454424,34306507.1642179
44,44,2006,11614385.279970264,1168577.2938450756,1168573.4348377571,1168574.0884403053,29138778.37260961
44,44,2007,0.0,1168579.5339159293,1168582.8112593538,1168578.68975219,47448297.1208246
44,44,2008,11933894.993275464,1171785.0140617865,1173382.4992336815,1173387.0336368107,51035822.629649416
44,44,2009,12369242.86630324,1168575.9438574926,1166980.257651643,1166973.8395652554,33717998.58361463
44,44,2010,22343977.525541667,1168583.4204928994,1168582.4998997531,1168576.649589425,41860071.139758274
44,44,2011,9450178.49023148,1168571.5105765776,1168579.0133811708,1168574.2802585068,34659273.14814815
44,44,2012,3936416.8970810184,1172575.6431088569,1172575.31389256,1172575.1775653688,32416574.59370145
44,44,2013,0.0,1167779.967995851,1167912.5467565758,1167776.2094420653,53051158.5282073
44,44,2014,11944770.958550276,1168580.9576771583,1168444.7750979543,1168580.54347783,23225672.021342795
44,44,2015,10607480.206631944,1168581.6658900871,1168580.6861274757,1168586.1294181477,27358147.532930717
44,44,2016,5154033.794166666,1171789.2105823236,1171787.988562685,1171783.7811862496,9153412.037037037
44,44,2017,3581007.294344907,1168584.5586196445,1168584.1415378745,1168584.432503328,34828254.62962963
44,44,2018,7063536.267023148,1168580.200113011,1168585.157414593,1168583.2114500722,38911719.93110127
44,44,2019,10062968.779076388,1168579.6889145677,1168577.3253729993,1168579.9666174792,12207215.48515828
44,44,2020,23085425.721083704,1171787.0022583876,1171784.405612364,1171784.804530007,46698232.42363642
45,45,2000,2483144.279236111,1168563.9984603433,1168563.8071039794,1168568.4721926686,25513180.555555556
45,45,2001,7246619.972185185,1168574.2126035863,1168574.6080907942,1168571.2965858774,38225268.518518515
45,45,2002,10498520.41960648,1168576.588402724,1168578.2967179136,1168575.8945580365,65584162.3184697
45,45,2003,13295076.14173893,1168582.050988157,1168584.6494839466,1168585.7640063984,8096615.740740741
45,45,2004,10879238.417085126,1171777.6377594213,1171776.7020493597,1171777.0356030439,18983706.295411322
45,45,2005,3173449.9590300927,1168580.9978908696,1168577.8649159418,1168575.2485636275,33688365.94390231
45,45,2006,10164436.621222222,1168579.016055899,1168576.1847204503,1168579.0740917386,53618232.96541341
45,45,2007,16419469.412904238,1168577.009717793,1168575.2230073418,1168575.8767063916,0.0
45,45,2008,13492596.302128647,1173384.8295914703,1173377.1280970513,1173386.383087643,49337335.727793455
45,45,2009,6887785.400608797,1166977.0801821107,1166979.0341396038,1166976.619247903,62519409.51959372
45,45,2010,17950124.916449074,1168584.5429356871,1168583.6051174288,1168582.4123396536,25807523.14814815
45,45,2011,0.0,1168575.71226376,1168577.1818157106,1168576.7520392286,77516898.79996467
45,45,2012,2613588.9767453703,1172576.4083554493,1172574.8363343922,1171769.6823266477,30125934.75773728
45,45,2013,10986521.256965278,1167776.782495019,1167771.606660323,1168573.0338161872,28060972.631549314
45,45,2014,17472706.03253241,1168577.838846843,1168578.3252357317,1168580.7533151645,16438939.814814815
45,45,2015,2538116.8434907407,1168574.2828895252,1168573.6641797193,1168576.435106828,21340333.333333332
45,45,2016,6917409.845842592,1171780.039851468,1171779.9003075054,1171781.8731380317,44871354.17956378
45,45,2017,13720567.532270834,1168583.0747400476,1168579.19935679,1168580.8249067797,33405055.555555556
45,45,2018,7759332.504037037,1168582.8768147044,1168584.0850859683,1168588.258329679,24477986.111111112
45,45,2019,3070365.9335439815,1168580.9656837673,1168579.3157811516,1168579.746431706,31833332.50539687
45,45,2020,8222082.599642141,1171783.6010644767,1171784.8983529953,1171783.454257552,69873944.05728194
46,46,2000,5111041.642513889,1168567.7825873096,1168558.1706488412,1168562.0279264797,31364902.659972772
46,46,2001,8930870.351604484,1168571.5007009434,1168575.2371204183,1168575.3360137956,29881446.825099804
46,46,2002,2615314.022175926,1168579.69681195,1168582.5711511758,1168581.547158617,39407055.82688371
46,46,2003,3406755.375173611,1168577.3653010137,1168582.260508578,1168580.1129477553,0.0
46,46,2004,2632994.342171296,1171778.0277126748,1171777.9823246824,1171778.8430402388,65313175.00662701
46,46,2005,6742264.699263888,1168579.3291452506,1168580.8664130457,1168580.3193770493,54511916.666666664
46,46,2006,0.0,1168577.5828381872,1168576.6858244746,1168576.6692326013,31944614.624014065
46,46,2007,10707789.90510042,1168570.8152741883,1168576.5515203443,1168575.2765314227,34348144.76506687
46,46,2008,4838345.634768208,1171775.6827459196,1171778.4490446597,1171776.3125445046,45466641.935046926
46,46,2009,21222516.5177122,1168575.4158243458,1168579.5996808126,1168575.4955724112,24439175.925925925
46,46,2010,0.0,1168579.495615307,1168584.0494324376,1168586.8299806148,0.0
46,46,2011,0.0,1168567.5121806797,1168571.1508416845,1168570.5667748195,26923919.433286786
46,46,2012,2754794.2731782407,1172572.9008655688,1171768.4181678237,1172573.280374906,40985148.14814815
46,46,2013,15228035.222536031,1167907.5465739893,1168709.3762545101,1167777.844868426,43667242.68397586
46,46,2014,13969584.489994688,1168446.7312311498,1168449.634906577,1168579.9078208194,46781500.7950609
46,46,2015,12410534.044920264,1168577.7402088584,1168578.7611807717,1168578.3085521762,24357416.666666668
46,46,2016,6933473.982497685,1171784.914383817,1171785.3642558919,1171786.3215431857,41211988.46493745
46,46,2017,3875621.6066643517,1168578.9548663225,1168582.6870453195,1168580.4001190367,25541668.276888404
46,46,2018,0.0,1168580.923917199,1168584.248769301,1168586.359882246,39482161.18913778
46,46,2019,14166930.015766203,1168580.472000267,1168581.3771601485,1168582.6300138733,36039782.32167577
46,46,2020,14929896.95381713,1171784.880552116,1171783.765269183,1171785.8454587462,7447395.308424098
47,47,2000,9490749.985573657,1168560.7014576315,1168559.0479273314,1168559.0522740164,35815507.38559542
47,47,2001,7041241.869201388,1168576.0660044672,1168575.9508040166,1168577.5044650792,26325973.173060697
47,47,2002,2206785.3020555554,1168583.7154486098,1168574.157657471,1168580.6027320854,24084893.51851852
47,47,2003,4130060.2249999996,1168580.6330371313,1168583.564424626,1168581.6557368597,38310883.70704194
47,47,2004,4235720.653289352,1171777.5727932565,1171778.5680621073,1171778.9899829421,20574296.296296295
47,47,2005,13229804.338261018,1168574.5680741065,1168577.3207437654,1168570.6020370042,27040500.0
47,47,2006,7327398.811176856,1168579.1924171206,1168577.4143082243,1168577.2945493148,46863821.03083844
47,47,2007,13815579.0150625,1168574.0056680148,1168579.6883370653,1168576.1003056762,24846060.185185187
47,47,2008,3334657.9667175924,1173381.8452809078,1173386.5759875677,1171785.3622948322,21132422.726371605
47,47,2009,13679975.127882775,1166975.3832074509,1166978.2697568734,1168581.0989316877,27439720.00941146
47,47,2010,5636608.275025463,1168576.5897984179,1168579.6525812317,1168580.2494753876,37753416.666666664
47,47,2011,12167242.279453702,1168576.2313385895,1168575.1814797602,1168572.9443811385,32673319.444444444
47,47,2012,6982565.202541667,1171773.3861883495,1172573.4408540276,1172573.013439372,30734966.733121224
47,47,2013,3496985.3000000003,1168577.9920123324,1167778.6195951623,1167776.0733164058,41221902.777777776
47,47,2014,11059291.239178464,1168581.317422263,1168580.683981439,1168582.0187769735,37147999.973778605
47,47,2015,7257869.054847222,1168575.6561881278,1168574.306154955,1168576.8810605507,31287272.09722657
47,47,2016,6570270.970631944,1171779.6386889599,1171780.635945636,1171779.3488434264,22385510.571129486
47,47,2017,17983781.853797067,1168579.4182750117,1168585.6517201501,1168582.0091532834,17644480.535894748
47,47,2018,7918500.045365741,1168581.8110352228,1168583.5396153308,1168581.207692713,30932632.16004072
47,47,2019,8011442.949775065,1168580.9149370892,1168579.6787918839,1168579.1802488966,46696121.95001232
47,47,2020,5376631.646763889,1171786.0494852143,1171786.3386274052,1171789.8105823323,18612039.23669558
48,48,2000,18258913.84877513,1168557.323263487,1168561.0033957742,1168557.601681491,16494247.402265329
48,48,2001,11614039.226473702,1168575.6454724902,1168573.8355901046,1168572.9450300287,39364988.98423703
48,48,2002,11085909.554053241,1168581.0636909532,1168574.3385242259,1168578.3077427968,49038290.71366687
48,48,2003,10105207.270104166,1168579.6818544536,1168584.662631884,1168583.968069006,45843977.71551519
48,48,2004,11268348.460680556,1171781.8030445264,1171778.2721343848,1171779.4854246727,4213134.259259259
48,48,2005,2752162.0436620372,1168583.9492238269,1168584.4759417737,1168582.8109574262,28742282.248952094
48,48,2006,3868609.7715162034,1168577.2047036057,1168570.6959426687,1168578.243388672,24945740.740740743
48,48,2007,7888172.183548612,1168576.2620727415,1168574.9896674466,1168578.1580047323,30954782.718233448
48,48,2008,0.0,1173380.7676255573,1173383.4986783597,1173380.9763355288,24136975.668885674
48,48,2009,6509076.519217593,1166983.1772134446,1166975.6537827803,1166981.512207468,25780069.74369338
